doctor_id,user_id_fk,phone_number,specialty,license_number
23900,23900,95238412,Dermatology,03bfd806-e884-41ea-b0df-9c532b985cc2
23901,23901,91900252,Dermatology,3df5e191-ac60-4774-9613-7f1fd5b2a7cd
23902,23902,87002143,Paediatrics,b08ba7e5-95d7-4373-b583-bdcbbd491954
23903,23903,91845368,Dermatology,5d1c8030-1333-4066-9334-2ef345e9b2f2
23904,23904,84100125,Internal Medicine,7c1a87b5-3d13-451a-8753-46e2d844091a
23905,23905,86878680,Obstetrics and Gynaecology (O&G),9ef92bf5-1ba5-48ff-add1-71accb457c96
23906,23906,90904480,General Practitioner,4d6c0b6f-a665-487b-8f89-0676ed9ac68b
23907,23907,98509701,Internal Medicine,30b7ce2b-411b-4549-827c-706919797eb6
23908,23908,94572723,Family Medicine,adb2b0db-36ef-4121-8288-57dadfb2c8eb
23909,23909,95100113,Internal Medicine,5c689929-c8d8-4652-8119-2ea85ab88bfa
23910,23910,82411729,Cardiology,230a9ff1-852d-4226-ab4d-e522bdb60262
23911,23911,97811366,Paediatrics,f3391679-949b-415d-9e72-2950deace9dd
23912,23912,81871953,Family Medicine,57a0293f-74c8-4ec4-9aae-e66fe8529dc4
23913,23913,82436154,Cardiology,f754d49a-73e5-467b-9364-b8910c07795e
23914,23914,83023242,Family Medicine,be9be04c-1f5c-4200-bf03-f901cbf5cf8a
23915,23915,85572040,Family Medicine,e9c9befc-8d5d-4e79-95eb-9c02ff2cee41
23916,23916,92640115,Obstetrics and Gynaecology (O&G),82444d15-c968-40cc-a29f-80a88a7bcc52
23917,23917,89826520,General Practitioner,a5b0e333-b6be-4f17-9530-519a7b674633
23918,23918,93940331,Family Medicine,52f187ee-bc39-4b6a-a3f6-123baac6e817
23919,23919,96028112,Internal Medicine,e9e93cc3-4ab2-4944-93a7-5c4f9c39c8b6
23920,23920,88873018,Internal Medicine,18ebf695-99d6-488e-9471-98c70d15095a
23921,23921,87976199,Obstetrics and Gynaecology (O&G),011cfc12-43fe-47e7-bb2e-ec199ce55a42
23922,23922,99369488,Otorhinolaryngology (ENT),17f33802-2d0b-49b4-9e93-35894e18e0b2
23923,23923,81045948,Dermatology,92938511-692e-4988-9b10-5c738b81dd58
23924,23924,81426942,Otorhinolaryngology (ENT),8d35b6a0-9e70-4e2c-81c8-bf4f1aa5aa9c
23925,23925,81435727,Otorhinolaryngology (ENT),7517fc43-5604-48cc-a41b-c86abc8ea493
23926,23926,89924337,Family Medicine,53c37c6f-7ae4-4723-aac9-3d0724617fcd
23927,23927,94031171,Obstetrics and Gynaecology (O&G),d4b21ba9-3c68-4635-ae97-4f3984a94153
23928,23928,89285835,Otorhinolaryngology (ENT),e57ed2d2-31d5-488b-a660-4c20ff4fdfe3
23929,23929,98388928,Dermatology,e46a8af2-ccfa-4165-ad71-5b1b5a0eeb95
23930,23930,83043074,General Practitioner,acec4b64-7428-42e2-bb3a-904bc3202e2e
23931,23931,94681610,Obstetrics and Gynaecology (O&G),236b5707-6b94-4ad5-b683-f5f6d431e033
23932,23932,87875711,Cardiology,ba5c1db2-4739-4761-ae23-10a2845107d8
23933,23933,95138781,Dermatology,7cffa273-0f7e-4427-8158-878165d95d45
23934,23934,98440340,Dermatology,932818d6-ec04-4a24-b1d8-cfe97131ce1d
23935,23935,84048921,Internal Medicine,d96eb48d-539d-4e70-9d27-42ac12eaf532
23936,23936,92811601,Ophthalmology,3784f923-8006-4a45-8143-a344b9f68f91
23937,23937,92815156,Family Medicine,e09aacc7-f398-4d5c-9406-01361aa7ed4f
23938,23938,93045007,Obstetrics and Gynaecology (O&G),f03f4b7d-78c3-4c6e-bbba-cbd2de573ab8
23939,23939,92395266,Orthopaedics,8a10beb6-e7ff-4c76-8ad5-18d39754d9cb
23940,23940,82290788,Dermatology,7df716f4-64ee-4ce7-a4bc-e092e288d3cb
23941,23941,93217323,Otorhinolaryngology (ENT),b1053c78-44d2-492e-afa6-c74bd74197c6
23942,23942,83325488,Paediatrics,a9181a7e-ea3d-4838-8a3f-c726ebe50ef0
23943,23943,99265521,Family Medicine,46993553-4b95-4067-a612-4fd3e7f39fef
23944,23944,85608716,Ophthalmology,05a6189d-5f99-4fe0-9c81-a52b25ab2ff8
23945,23945,93013975,Dermatology,5bd20a5c-a319-4afd-821b-9aa05c2e0d87
23946,23946,97379245,Internal Medicine,d243d146-6d99-45d7-a583-570c51947d9d
23947,23947,80472735,Otorhinolaryngology (ENT),f17c44ca-9188-4493-b652-ea9211d81653
23948,23948,83669158,Obstetrics and Gynaecology (O&G),41143298-ac41-4c68-b923-a0b49445f3da
23949,23949,98486390,Otorhinolaryngology (ENT),6534ac79-80e3-4d9e-9c67-22b5b311af14
23950,23950,82345618,General Practitioner,0976051a-75c4-46e3-9593-aae76a10c0c6
23951,23951,95357199,Orthopaedics,c3d24ac6-6f7d-41a8-b8cc-aba737c2d205
23952,23952,93228921,Orthopaedics,84686167-332c-41cd-a240-5fa453ab2e33
23953,23953,88298192,Paediatrics,3dabecbd-f7de-476d-9e3a-fbf5a23454f9
23954,23954,92692685,Family Medicine,c397cced-067e-4038-bb3b-8697a939f971
23955,23955,87375462,Obstetrics and Gynaecology (O&G),cfc75770-9a8a-4d99-8149-3dc0deaa9228
23956,23956,84670321,Family Medicine,101ee988-3761-402d-912b-f676441725a2
23957,23957,92010775,General Practitioner,4788f28d-0163-4a30-b7d4-b514093a46d9
23958,23958,89049194,Dermatology,2c493507-599b-4620-819f-4656084879ba
23959,23959,98225125,Paediatrics,9017bdfa-1ca4-455d-922c-cb713514e357
23960,23960,94467604,Cardiology,5c82342c-95a9-4445-94c5-2c4b2c9dd811
23961,23961,91995002,Internal Medicine,0de54d8e-796c-4827-bb91-2267a6b7874b
23962,23962,82389688,Orthopaedics,10e04ea7-7a64-4524-b936-fd80588ac96b
23963,23963,96541255,Dermatology,aa63b138-5d90-4e5a-b047-7bc9fca55b76
23964,23964,87846967,Family Medicine,532c08c4-10a8-4648-8f31-269e7f091bdc
23965,23965,91826194,Internal Medicine,5f2f4ee0-d400-4a52-a357-c24c0d196119
23966,23966,91936624,Cardiology,ed8a4afd-ee5e-4e92-a391-5290fc30842d
23967,23967,95144780,Paediatrics,9ed2e5ff-bd0b-4796-943a-ba11f3505e0c
23968,23968,91879525,Dermatology,ef2b6181-1cec-4e2b-b6f6-c17ccc0e6e7e
23969,23969,96234907,Cardiology,18178508-4b6e-4019-9db6-1c9b58ef5e84
23970,23970,88998837,Orthopaedics,65a8a0c0-9ce7-466d-a989-8543a3ce84c3
23971,23971,86036579,Family Medicine,68f8f408-5779-4e7d-b1cf-907d46a6ba68
23972,23972,86927736,Orthopaedics,ea1b2156-3caa-4a06-819c-44ca3ea82eda
23973,23973,93081672,Dermatology,10970d63-c36d-47b7-ac36-22ec119f7bef
23974,23974,94691351,Internal Medicine,f8c1b561-d366-4d0d-baac-314f6fd0714d
23975,23975,82151529,Paediatrics,e4a45289-a1a3-4f84-8aac-0f26b637f9c4
23976,23976,92526711,Dermatology,37f37735-bf33-44db-b08f-9618edb50aa5
23977,23977,95790894,Obstetrics and Gynaecology (O&G),5fa5da29-1f59-4560-bb0a-4dd9fb66cd2b
23978,23978,86185692,Dermatology,1720a7c6-f16f-4380-a004-1d4428e4f4ab
23979,23979,97002703,Obstetrics and Gynaecology (O&G),963e611e-9d7e-41ef-aca5-120bb3b1e431
23980,23980,80469203,General Practitioner,2de40019-eb05-4e69-8ec4-10a76d90ba91
23981,23981,82811130,Orthopaedics,3742a6a1-2a3a-4458-badb-e95a79760d64
23982,23982,85038411,Internal Medicine,42794450-aec6-4033-8c24-519888d25cbf
23983,23983,81401852,General Practitioner,877b823c-f235-4fc2-b60d-4b28acbe8694
23984,23984,96308796,Paediatrics,4b18ead4-d50e-463d-aef8-5d709b3169ae
23985,23985,93386791,Orthopaedics,817dd0ab-0361-45e9-ba5d-7376366ab685
23986,23986,94898384,General Practitioner,ff5977b9-c36e-47de-83d4-c88954ed2520
23987,23987,95574695,Cardiology,1bcbb241-9b5c-4ceb-9e05-e3a298ec6e5e
23988,23988,98951467,General Practitioner,8efa990b-d513-4bee-b032-00f7c87418be
23989,23989,86244514,Orthopaedics,a81022f4-b339-4687-9070-0200913d8ee9
23990,23990,96971313,Orthopaedics,58397cde-1326-4686-8043-275897581d58
23991,23991,88479571,General Practitioner,0928773c-8273-4209-9693-fe32f5a6e8c7
23992,23992,92653041,General Practitioner,cac93f7a-99e5-4e8b-9149-70c6a9fa53c2
23993,23993,88608883,Paediatrics,9ab75a44-ca51-4e74-ae06-baba91f8c811
23994,23994,83925466,Obstetrics and Gynaecology (O&G),3d8c647e-7623-49ac-88bc-6252613dcd92
23995,23995,90256221,Family Medicine,0f1de65c-fb29-43c0-8b80-d597da85eb2d
23996,23996,81854229,Ophthalmology,338ae70d-c8c0-44b8-ba3e-ef135876dea6
23997,23997,84197888,Obstetrics and Gynaecology (O&G),87f99fef-6573-489f-82ab-ed856edc84e6
23998,23998,94052137,Family Medicine,8b74b025-fa2b-4fae-a360-905e973bec32
23999,23999,88904034,Cardiology,93496c9f-5bfd-433a-abe5-e3e1cd74d357
24000,24000,87479567,Family Medicine,2a24cd9b-1ba9-4643-aebf-4baa57e88d71
24001,24001,81257738,Cardiology,c4694f9b-11f6-4f64-b8f0-c303309156c2
24002,24002,85233488,Otorhinolaryngology (ENT),ef2394c3-90e9-49dc-83b0-c039f8432ed1
24003,24003,97653509,Otorhinolaryngology (ENT),7a45f8a3-ebcf-47f3-8c99-6e8bd76bd507
24004,24004,85173064,Internal Medicine,6781871c-e190-49fe-a29f-113d554dbf3c
24005,24005,99164254,Ophthalmology,7779db6f-5140-4e76-9e3f-7f5348ea0c35
24006,24006,84509621,Paediatrics,21745281-64e8-4c02-b3d3-cd3c6ff8cce2
24007,24007,83813679,Paediatrics,91b19578-ce17-4d43-968a-2d2553d69fc7
24008,24008,80083253,Internal Medicine,4d5e9513-d4bf-4463-864d-dba7bc105967
24009,24009,99752449,Internal Medicine,97eff705-5758-4186-9bfa-77215f3436ae
24010,24010,88513598,Paediatrics,453649f2-5f16-4574-866a-91c97fcade97
24011,24011,92009563,Paediatrics,950b2d92-3223-43b6-87fa-19ba5ed8a570
24012,24012,80740671,Internal Medicine,cb08a045-844f-46d3-a405-2db089d0741f
24013,24013,81017832,Family Medicine,7bfcbffa-0214-4284-ad65-25fda734cb27
24014,24014,99543029,Family Medicine,983ece69-496a-4caa-b7fe-f1f8c61c0e7a
24015,24015,87943598,Obstetrics and Gynaecology (O&G),1000a49d-d57a-4bb5-acdd-2178ea352914
24016,24016,83051501,Ophthalmology,4386c51b-fb45-4cee-89dc-603af2cb01b8
24017,24017,83613515,General Practitioner,e84ef2ee-62f9-4e19-a6d8-a373464c6535
24018,24018,93101356,Family Medicine,241fa3b3-431a-426c-b0a6-838c42f8a1ad
24019,24019,91726501,Otorhinolaryngology (ENT),a99b4fe6-038c-49ab-ad38-9f4011c7223d
24020,24020,85573751,Otorhinolaryngology (ENT),bca023c4-5057-4a08-a0a4-7b0930ee10ad
24021,24021,90978972,Cardiology,b18fe47e-9a9b-4f6f-b278-48b30d04e71c
24022,24022,93787813,Dermatology,2a69430e-f43c-4a90-a728-44bfa36a07cf
24023,24023,87986689,Internal Medicine,0f8bdeea-f5d0-4355-a980-5d168f294c5b
24024,24024,85626133,Paediatrics,21d902cc-66f7-423c-b7d7-c81a18bfe677
24025,24025,83720429,Ophthalmology,7057f1b6-3094-4d14-9ceb-03803b459742
24026,24026,92001115,Ophthalmology,28f7b361-fbb4-40c6-a423-01aa0bfba013
24027,24027,81057349,Ophthalmology,50daf3bb-e5ee-4753-843b-bc99fa18cd22
24028,24028,92601757,Internal Medicine,da2c80bb-67b6-48fc-8872-7d7eee3452c9
24029,24029,97846670,Family Medicine,35ffd220-7b70-48fa-8f9a-62defd656389
24030,24030,98332627,Dermatology,0618353a-edc4-4d0f-a7b0-04515c7a7d30
24031,24031,83843601,Paediatrics,1a151bcc-1b81-430b-9501-9f892f3fa02d
24032,24032,86472046,Paediatrics,e766f2a5-9887-4417-929c-2e6e809ec800
24033,24033,92464296,Internal Medicine,f721e874-f274-477a-9b35-84a5b91a8461
24034,24034,82220311,Dermatology,bddf9cb6-d795-4af3-9cf8-64a04a4b6b3e
24035,24035,85695649,Family Medicine,1c07aa4e-0076-4405-9038-63d830f60fb6
24036,24036,97751779,Family Medicine,778b50d2-86cb-4618-aec9-9a42fa59390d
24037,24037,95053054,Ophthalmology,6f2b4161-0f43-429a-ab3c-2d299ebf9786
24038,24038,94900426,Cardiology,f505c280-ebd8-404c-be51-089792ea1d11
24039,24039,82646515,Dermatology,03e1478b-5798-4d22-801a-33b1bcc89c5a
24040,24040,99013028,Internal Medicine,30b5c028-ed45-42d0-b121-0d49aecf72b6
24041,24041,90523340,Paediatrics,5c526546-f48a-4c41-b28b-b2735b22b5e2
24042,24042,88779241,Ophthalmology,0a2d03a9-301f-4b08-a6d1-ee377595eed2
24043,24043,95252625,Family Medicine,5e481f20-c64e-4aba-8402-b7636cf40549
24044,24044,99133961,Ophthalmology,4e06e084-842f-4a68-be95-15ea78963f74
24045,24045,95775887,Otorhinolaryngology (ENT),4a2b2c18-1414-4a32-8a87-bae97d82233c
24046,24046,92987379,Ophthalmology,1c3d0841-96c5-408e-b1ad-b208b2aa0408
24047,24047,80004715,General Practitioner,4b418780-c607-4ce8-9137-12bd8c625818
24048,24048,93309703,Dermatology,dd34387f-fcf2-4942-acc7-4e4ec5dc66ae
24049,24049,99226340,Cardiology,3c4a198b-e11a-4f73-baa3-ed2c53226d28
24050,24050,91992869,Internal Medicine,91820ae8-1694-40a7-9f0a-94c4869a99c9
24051,24051,80884685,Cardiology,117c34d0-5e45-4b98-92cb-1f7d9e800ba9
24052,24052,95924573,Family Medicine,d81cad54-b4e1-4f37-aa8c-e361dd88e747
24053,24053,85589216,Obstetrics and Gynaecology (O&G),218a425d-0280-4dfb-9222-4492c9106d11
24054,24054,89555689,Obstetrics and Gynaecology (O&G),7142cad4-d5f9-4df7-9714-2a21054962b5
24055,24055,87036988,General Practitioner,2aee7769-90b9-4f05-8ff8-ed6e78c5a0f0
24056,24056,94434691,Cardiology,b8bfba63-d187-425e-a42f-0e8411a3102f
24057,24057,98917678,Dermatology,0cfda706-64a7-40cb-9cdf-4ffd2607950f
24058,24058,83347608,Paediatrics,e0329c24-1f48-4fa6-bb76-68aa842a242f
24059,24059,87655946,Otorhinolaryngology (ENT),c883ac25-7f6e-4cd3-9d1f-b574520e2a91
24060,24060,86176872,Obstetrics and Gynaecology (O&G),57466572-d67d-4427-9274-3a0ac33d9648
24061,24061,87846294,Otorhinolaryngology (ENT),b2275f02-94fa-457f-9e01-ea7482302d3e
24062,24062,93005214,Dermatology,f13f361b-8255-4aca-b0e3-38dc6de82229
24063,24063,99244740,Paediatrics,47cc7599-326e-438b-b464-5c0db6aa6138
24064,24064,93552088,Internal Medicine,41b0444a-617d-431e-9d93-59f2b03ba8e3
24065,24065,81764646,General Practitioner,bb2a29cb-4fcd-43f5-a9ac-3f30183e6005
24066,24066,85347138,Family Medicine,7fc4d1da-498a-488e-a19c-4b979baa9df0
24067,24067,89271561,Ophthalmology,91e998d9-a1b7-485a-be81-8b85168d017f
24068,24068,81191105,Obstetrics and Gynaecology (O&G),c6736897-c169-4f1c-baa3-488cce0a3b0d
24069,24069,98597430,Dermatology,3924dedd-c4a3-4a0a-b0c7-63f569d83e24
24070,24070,96332777,Cardiology,d64d0698-63aa-4f11-80a5-296a09525774
24071,24071,88000234,General Practitioner,038e9719-bf7a-4a59-bd6d-b8b9e179c70e
24072,24072,84833619,Otorhinolaryngology (ENT),95ca8601-8e1b-48c5-97fb-afc140afc6e2
24073,24073,83058659,Ophthalmology,08b599e0-225c-4660-b95c-d57efcd07b30
24074,24074,84528645,Ophthalmology,13949594-e3e9-4526-b0bc-13347edf29fb
24075,24075,86230193,Obstetrics and Gynaecology (O&G),56527ad6-92db-4333-8aef-82bbbafedc2c
24076,24076,92615792,Cardiology,df6a0908-1eec-4674-894c-0c92871fe84c
24077,24077,85839282,Cardiology,9c34680e-58ea-44e5-81e1-771be8476f0f
24078,24078,96722673,Obstetrics and Gynaecology (O&G),8c297d6d-12f4-4345-8748-04937e68fd04
24079,24079,83361229,Otorhinolaryngology (ENT),cd84e98b-cc21-497c-bda7-302630b854b2
24080,24080,94495367,Dermatology,8256e201-d067-4a71-b20a-e5636daf090d
24081,24081,89175825,Internal Medicine,300439af-108d-460b-ae15-c45293abc5b4
24082,24082,94112132,Cardiology,caadf79d-f5d4-40e7-98eb-d46c4d83b0c0
24083,24083,95848493,General Practitioner,0c39a046-382c-44ce-aa01-b5c7bc2878d1
24084,24084,82309353,Dermatology,b09ecd96-00fd-4156-96d5-86aac826f60b
24085,24085,93283142,General Practitioner,36fdf6e4-7c21-460c-b6ca-a278578ddf62
24086,24086,83187999,Ophthalmology,c4538a39-28b2-4ffa-bf56-87b1140d5b00
24087,24087,87605413,Ophthalmology,9bf00e7e-89e8-4179-9aba-9618e96fda52
24088,24088,98702374,Orthopaedics,4bf9607c-6786-455b-909d-defc2f6f42bb
24089,24089,99966571,General Practitioner,d6e25744-cde1-4697-a94e-b339407012f5
24090,24090,81536414,Orthopaedics,53c85981-6f36-4d50-b69d-04299fe75005
24091,24091,99973025,Otorhinolaryngology (ENT),75484de6-c3bd-452b-b414-ca9baef23441
24092,24092,96354240,Dermatology,dafd28ee-ab42-4ca2-8637-01058b2b0da3
24093,24093,82185928,Obstetrics and Gynaecology (O&G),4c0433b3-371b-4a64-9609-7c50cfc71717
24094,24094,87179935,Ophthalmology,76df77cc-a7b8-48d1-bc20-92cd943cd458
24095,24095,89490946,Paediatrics,bff6e7b6-9ffe-4e41-a141-ecaddc7f9521
24096,24096,93635554,Dermatology,a7e90b4f-c8b5-4bdf-9de1-97f3d06c6756
24097,24097,96478019,Dermatology,6919d432-c13b-4079-81bb-38c104071ce6
24098,24098,96697842,Paediatrics,f59a483d-f6c7-4a8d-9341-80823b4c214d
24099,24099,81736242,Cardiology,b44490e6-9197-4cfc-a9cc-1eded78ed703
24100,24100,91403209,Cardiology,bfd5b3f2-e0cf-4e84-af17-23a1bd5a015d
24101,24101,94950756,Ophthalmology,91497b09-43f1-41d4-a0cf-0b07cb71388d
24102,24102,94882374,Internal Medicine,9d07773f-1f13-4970-9611-50104ab3df0a
24103,24103,87507761,Paediatrics,18277fc6-8af6-4a80-ba77-c706b92188d3
24104,24104,92331090,Paediatrics,f6d3ceb0-49f4-45eb-b2c9-b5d53e379c99
24105,24105,86673469,Orthopaedics,25da8e0e-2c95-4ed8-9a32-2ba86fc0cb04
24106,24106,96988066,General Practitioner,b8661480-c0a6-4d5f-ba3d-13a3e1645a85
24107,24107,89425434,Ophthalmology,35f579fd-5253-4513-b79c-4f0933c1c4f9
24108,24108,99101943,Paediatrics,f61f228a-c1af-43a2-b049-5465195573d2
24109,24109,85156978,Orthopaedics,62296034-48c4-492b-b622-2bdb06b316f9
24110,24110,87548761,Internal Medicine,f4490361-5ddd-4f21-9977-808d1b98c317
24111,24111,98199428,Dermatology,f433bb16-65c2-4bcf-aa6a-25db5b03e30a
24112,24112,95998527,Family Medicine,4ab6a885-3903-481e-b800-9a94cddff519
24113,24113,94997725,Orthopaedics,0c556380-8ac6-41eb-b385-bb47c38d656f
24114,24114,88990734,Dermatology,e6c05722-a1f1-4bab-b4b4-16668b60eb91
24115,24115,92353439,Family Medicine,d7748414-b47b-44c4-b82b-852d9d737080
24116,24116,95583251,Ophthalmology,ec3e5533-76b6-4b66-8ba3-502275eb73c5
24117,24117,93154220,General Practitioner,a8e58322-577b-41e6-942e-e5f7dc7edc2a
24118,24118,99064208,Otorhinolaryngology (ENT),fe5955b2-4e12-4411-b93c-1887f1d9bb8b
24119,24119,84832832,Orthopaedics,cb88b317-a642-4b3f-99db-dfe8b6e6315e
24120,24120,89473370,Family Medicine,843f80ac-f1f2-45fb-8d68-4d2401a69eec
24121,24121,96703926,Dermatology,98301462-89f4-4140-ab29-871daee905c7
24122,24122,91580666,Otorhinolaryngology (ENT),5eaf5967-2458-475c-9112-78597ff87a46
24123,24123,99191163,Ophthalmology,ac0f0e41-5c61-4e01-b302-1696c8366c1f
24124,24124,97982861,Ophthalmology,47da57b7-efd0-4e97-aed2-d8cc0cab2128
24125,24125,99175938,Cardiology,bf5e0dc0-4148-4cf1-a713-bfa4688e6386
24126,24126,94766677,Cardiology,658b4121-5b33-4ccb-8dd7-fc3745ffb822
24127,24127,90043650,Otorhinolaryngology (ENT),88102cb9-3f82-4152-9121-c8326a15efdd
24128,24128,88345446,Ophthalmology,8036a051-a2c0-4529-a531-a251372788df
24129,24129,97435688,Ophthalmology,31da4d45-03f7-48bb-9617-47f16ec4b46a
24130,24130,96082775,General Practitioner,c3621329-3a0c-4bee-bc26-0c35519ff105
24131,24131,94116884,Obstetrics and Gynaecology (O&G),0ba9d10b-4aa4-4357-b03f-1ebd7f3a2a19
24132,24132,91693174,Otorhinolaryngology (ENT),a3a647ae-5bf1-4848-a058-d1e7da876af1
24133,24133,82008055,General Practitioner,a3641855-0a38-49bf-a0ef-98492b32c21d
24134,24134,96643472,Dermatology,455b616f-3ed4-4848-a578-7fbb3f3cc740
24135,24135,85279449,Paediatrics,627835a2-86ec-43aa-baf9-08f0832c5eae
24136,24136,98180646,General Practitioner,9de80417-87e0-4e41-8d90-a9f7317fad56
24137,24137,98983840,Internal Medicine,37efb51e-5fc5-4be6-b17c-b27ae700e2f6
24138,24138,99151655,Ophthalmology,f2e139aa-2e04-4710-97f4-9bbf06170d20
24139,24139,86563321,Dermatology,96d891a1-18af-46f1-a912-5da8e4edf312
24140,24140,88492388,Paediatrics,d0637a41-c302-4827-a6e6-e7fd07001491
24141,24141,90641134,Cardiology,abeaf846-7dc1-4481-82fc-19a2f16c50b2
24142,24142,83399713,Orthopaedics,e72f5fd4-8996-4a18-8532-bb11f0110804
24143,24143,95053703,General Practitioner,2fd86bae-e8df-4f54-af0d-ecfc382dd19a
24144,24144,91964680,Ophthalmology,2342526f-3ced-48ca-9d7a-33221bc0b805
24145,24145,94762068,Dermatology,94150be5-ea56-4a22-84bc-d143b9d2c736
24146,24146,83097509,Orthopaedics,0229d06e-46c1-4b38-90de-af05be38c678
24147,24147,94305377,Family Medicine,38cc1425-f04f-4c3d-8a72-f6be6e5b5b1c
24148,24148,95465308,Internal Medicine,58d32aa3-eebd-43af-a497-ea79676e13f7
24149,24149,95303727,Otorhinolaryngology (ENT),487245e0-4a5d-46b3-a7a2-fe52ed2a1476
24150,24150,82604984,Otorhinolaryngology (ENT),dd23acf5-9a4f-4b4a-acac-6bc45023492f
24151,24151,99285075,Ophthalmology,a6ea68e0-152b-48ea-bf57-03a1a1d1bb66
24152,24152,94620819,Cardiology,53dad17d-4b59-49d6-8546-cb812cbd91c4
24153,24153,94831443,Paediatrics,526d9d7e-59e9-4ad6-a3c6-86aeb4c2c533
24154,24154,83599027,Orthopaedics,b84458a7-f10c-4aa0-9e7c-4e643d77c11c
24155,24155,84496666,Cardiology,aedd7cdd-dfa5-4d46-9c5f-14445769e6cc
24156,24156,94200323,Obstetrics and Gynaecology (O&G),5feda876-80cd-4e03-917c-934ab0351820
24157,24157,82166924,Paediatrics,447dc342-ed72-4e6b-a753-ba4014752dfc
24158,24158,98161187,Paediatrics,d5ca050a-2dab-41c6-9f21-c758da7cfa13
24159,24159,80356527,Family Medicine,6125b3f8-13e4-422b-8ec5-b00fca798525
24160,24160,84947607,Ophthalmology,c0bccb71-f4a4-4ca5-8718-0e8eb2ca3c94
24161,24161,80986518,Cardiology,d1960f08-81ca-4d45-9b11-1aabc299aa4f
24162,24162,84923501,Internal Medicine,6316c20e-08e7-4020-9dc6-c89d2277d193
24163,24163,84506804,Obstetrics and Gynaecology (O&G),780a0d47-5594-42bb-b5b5-72d1ee8b79c6
24164,24164,94621140,Otorhinolaryngology (ENT),23d5b2a5-998c-4cc0-b69a-d7282e856b73
24165,24165,89510051,Cardiology,5600db32-19a4-43e1-bd0b-81360c630794
24166,24166,84789151,Orthopaedics,8ed4d633-b1f1-4cd8-b195-abf3869ff5ea
24167,24167,89535442,Dermatology,ce77e5ba-02d1-4c6d-9874-0622ca88017d
24168,24168,94219663,Dermatology,9352fc19-1411-46fc-ace7-22df74e43b7a
24169,24169,89669931,Otorhinolaryngology (ENT),a95ec7d8-ce2d-4553-a46b-719b9547feb6
24170,24170,94605214,Cardiology,5ae9d535-4f39-4402-b997-a3a940d2c4ba
24171,24171,80066056,Otorhinolaryngology (ENT),a4d96790-b963-42de-b5f1-252fbbbe4a1d
24172,24172,89039838,Family Medicine,0f00922e-0e9c-4706-bdca-89e575f255f6
24173,24173,95807809,Otorhinolaryngology (ENT),bb89d21b-b31b-43f0-ae62-da9701483542
24174,24174,89538861,Otorhinolaryngology (ENT),ee03a96d-1fcd-4a1d-afba-633fe31d3bc1
24175,24175,81850246,Family Medicine,745b000a-e9af-40f3-947c-e3e483e798e6
24176,24176,96994851,Orthopaedics,9b341242-b5f2-4cb0-ac30-024e6e3f1d2c
24177,24177,98062284,Otorhinolaryngology (ENT),30c2188c-0450-4ee6-9693-3e461f495f02
24178,24178,90942132,Cardiology,ef01ff88-65cf-4fc3-bf99-8c4b373ce0f3
24179,24179,82692520,Otorhinolaryngology (ENT),667d4d4a-b731-433d-bfe9-948a5034b22e
24180,24180,88165431,Dermatology,ab2537b7-5766-4a78-8581-7c4dcf36412e
24181,24181,85818170,General Practitioner,17e6efd1-9c8c-43d4-8dd7-28829ed530ec
24182,24182,97237660,Ophthalmology,7fcb2d79-c26e-47e3-9b9c-1290528ca976
24183,24183,94901761,Dermatology,20629be0-04cc-4781-880e-b44241965cfe
24184,24184,80988057,Otorhinolaryngology (ENT),e9773309-e846-4ed0-91a5-1b466512359e
24185,24185,88875279,General Practitioner,5946d358-c7d8-4b70-af23-cfd700101946
24186,24186,80298844,General Practitioner,d21dd146-b4c0-4d40-abfa-a54cb22f144f
24187,24187,86041837,Orthopaedics,1cd300fc-ef1a-4370-aaec-a40640a15d09
24188,24188,83782303,Orthopaedics,37a884b5-6b8c-4ece-b7e9-7f446802c243
24189,24189,82423553,Orthopaedics,03a1693d-7f13-4563-aab0-b3241c7a085d
24190,24190,92845160,General Practitioner,b685f484-5c68-46b3-952d-6f55aa879beb
24191,24191,89712928,Internal Medicine,b2b7a441-9ba5-4103-ad28-7f5f7f5ed537
24192,24192,97104004,General Practitioner,9522307c-07bc-46ab-a98a-724d54fb5e2a
